sub_location,bed_rooms,bath_rooms,house_size,land_size,price,garden,commercial_area,luxury_level
Thalawathugoda,4,4,6500.0 sqft,9.7 perches,"Rs 125,000,000.00",True,True,luxury
Thalawathugoda,5,5,4000.0 sqft,7.0 perches,"Rs 55,000,000.00",True,True,luxury
Thalawathugoda,4,2,2500.0 sqft,20.0 perches,"Rs 47,000,000.00",False,True,luxury
Thalawathugoda,5,4,3522.0 sqft,10.0 perches,"Rs 45,000,000.00",False,True,luxury
Thalawathugoda,4,4,2880.0 sqft,9.5 perches,"Rs 60,000,000.00",False,True,luxury
Thalawathugoda,5,3,2928.0 sqft,10.85 perches,"Rs 41,500,000.00",True,True,luxury
Thalawathugoda,4,4,3000.0 sqft,50.2 perches,"Rs 135,000,000.00",False,True,luxury
Thalawathugoda,5,6,6000.0 sqft,20.0 perches,"Rs 180,000,000.00",True,True,luxury
Thalawathugoda,3,3,1800.0 sqft,6.0 perches,"Rs 42,900,000.00",False,True,luxury
Thalawathugoda,4,4,2480.0 sqft,9.5 perches,"Rs 60,000,000.00",False,True,luxury
Colombo 7 ,3,3,2500.0 sqft,9.4 perches,"Rs 190,000,000.00",True,True,luxury
Colombo 7 ,6,4,3000.0 sqft,8.6 perches,"Rs 480,000,000.00",True,True,luxury
Colombo 7 ,5,4,4000.0 sqft,12.0 perches,"Rs 330,000,000.00",False,True,luxury
Colombo 7 ,5,5,7500.0 sqft,10.6 perches,"Rs 280,000,000.00",False,True,luxury
Colombo 7 ,3,3,3000.0 sqft,8.0 perches,"Rs 20,000,000.00",False,True,basic
Colombo 7 ,4,3,3500.0 sqft,16.5 perches,"Rs 360,000,000.00",True,True,luxury
Colombo 7 ,3,3,2500.0 sqft,9.4 perches,"Rs 190,000,000.00",False,True,luxury
Colombo 7 ,5,5,4000.0 sqft,16.5 perches,"Rs 410,000,000.00",True,True,luxury
Colombo 7 ,5,5,3500.0 sqft,23.0 perches,"Rs 465,000,000.00",True,True,luxury
Colombo 7 ,5,4,6261.0 sqft,23.0 perches,"Rs 460,000,000.00",True,True,luxury
Colombo 7 ,5,4,4500.0 sqft,26.0 perches,"Rs 481,000,000.00",True,True,luxury
Colombo 7 ,4,4,4000.0 sqft,9.0 perches,"Rs 300,000,000.00",True,True,luxury
Colombo 7 ,5,3,3800.0 sqft,8.0 perches,"Rs 300,000,000.00",False,True,luxury
Colombo 7 ,9,9,4500.0 sqft,16.0 perches,"Rs 350,000,000.00",True,True,luxury
Colombo 7 ,6,4,3500.0 sqft,10.0 perches,"Rs 93,000,000.00",True,True,luxury
Colombo 7 ,4,4,3200.0 sqft,6.1 perches,"Rs 60,000,000.00",False,True,semi luxury
Colombo 7 ,6,6,4500.0 sqft,20.0 perches,"Rs 350,000,000.00",True,True,luxury
Colombo 7 ,6,4,4000.0 sqft,19.51 perches,"Rs 273,140,000.00",False,True,luxury
Colombo 7 ,4,5,5500.0 sqft,16.5 perches,"Rs 325,000,000.00",True,True,luxury
Colombo 7 ,5,5,7000.0 sqft,23.0 perches,"Rs 435,000,000.00",True,True,luxury
Colombo 7 ,7,6,6000.0 sqft,18.4 perches,"Rs 325,000,000.00",False,True,luxury
Colombo 7 ,6,5,9935.0 sqft,22.53 perches,"Rs 850,000,000.00",True,True,luxury
Colombo 7 ,4,3,4000.0 sqft,10.0 perches,"Rs 240,000,000.00",False,True,luxury
Colombo 7 ,3,2,2000.0 sqft,9.4 perches,"Rs 211,500,000.00",False,True,luxury
Colombo 7 ,6,4,5000.0 sqft,16.39 perches,"Rs 21,750,000.00",False,True,basic
Colombo 7 ,3,2,2030.0 sqft,6.6 perches,"Rs 26,500,000.00",False,True,semi luxury
Colombo 7 ,6,5,4200.0 sqft,12.5 perches,"Rs 270,000,000.00",False,True,luxury
Colombo 7 ,4,4,3500.0 sqft,8.25 perches,"Rs 230,000,000.00",True,True,luxury
Colombo 7 ,6,4,3000.0 sqft,8.6 perches,"Rs 480,000,000.00",False,True,luxury
Colombo 7 ,5,3,2500.0 sqft,9.0 perches,"Rs 270,000,000.00",False,True,luxury
Colombo 7 ,6,6,2700.0 sqft,20.0 perches,"Rs 350,000,000.00",False,True,luxury
Colombo 7 ,4,4,5000.0 sqft,17.2 perches,"Rs 99,000,000.00",True,True,luxury
Colombo 7 ,5,3,3500.0 sqft,10.0 perches,"Rs 250,000,000.00",False,True,luxury
Colombo 7 ,6,4,4000.0 sqft,16.5 perches,"Rs 395,000,000.00",False,True,luxury
Colombo 7 ,8,5,3500.0 sqft,13.5 perches,"Rs 365,000,000.00",False,True,luxury
Colombo 7 ,4,4,3000.0 sqft,12.32 perches,"Rs 258,720,000.00",True,True,luxury
Colombo 7 ,5,4,4500.0 sqft,10.0 perches,"Rs 149,000,000.00",True,True,luxury
Colombo 7 ,5,6,8000.0 sqft,16.5 perches,"Rs 395,000,000.00",False,True,luxury
Colombo 7 ,5,5,3800.0 sqft,16.9 perches,"Rs 325,000,000.00",False,True,luxury
Colombo 7 ,5,5,5500.0 sqft,20.0 perches,"Rs 350,000,000.00",False,True,luxury
Colombo 7 ,5,4,4000.0 sqft,12.0 perches,"Rs 330,000,000.00",True,True,luxury
Colombo 7 ,5,4,4000.0 sqft,23.0 perches,"Rs 460,000,000.00",True,True,luxury
Colombo 7 ,4,4,4500.0 sqft,24.0 perches,"Rs 595,000,000.00",False,True,luxury
Colombo 7 ,5,4,4500.0 sqft,15.0 perches,"Rs 300,000,000.00",False,True,luxury
Colombo 7 ,5,5,4227.0 sqft,20.0 perches,"Rs 600,000,000.00",True,True,luxury
Colombo 7 ,5,5,4500.0 sqft,20.0 perches,"Rs 600,000,000.00",True,True,luxury
Colombo 7 ,5,5,5000.0 sqft,23.0 perches,"Rs 460,000,000.00",True,True,luxury
Colombo 7 ,5,4,4200.0 sqft,25.5 perches,"Rs 400,000,000.00",False,True,luxury
Colombo 7 ,4,4,4000.0 sqft,10.0 perches,"Rs 300,000,000.00",False,True,luxury
Colombo 7 ,4,3,3500.0 sqft,9.0 perches,"Rs 225,000,000.00",False,True,luxury
Colombo 7 ,4,4,5000.0 sqft,21.7 perches,"Rs 600,000,000.00",False,True,luxury
Colombo 7 ,3,2,2500.0 sqft,9.4 perches,"Rs 190,000,000.00",True,True,luxury
Colombo 7 ,4,3,3000.0 sqft,10.0 perches,"Rs 240,000,000.00",False,True,luxury
Colombo 7 ,6,6,6500.0 sqft,10.6 perches,"Rs 240,000,000.00",True,True,luxury
Colombo 7 ,4,3,4000.0 sqft,40.0 perches,"Rs 640,000,000.00",False,True,luxury
Colombo 7 ,6,5,9985.0 sqft,22.53 perches,"Rs 800,000,000.00",True,True,luxury
Kolonnawa ,6,5,2500.0 sqft,7.2 perches,"Rs 51,000,000.00",False,False,luxury
Kolonnawa ,3,1,800.0 sqft,6.3 perches,"Rs 13,500,000.00",False,False,basic
Kolonnawa ,6,6,2150.0 sqft,7.3 perches,"Rs 39,500,000.00",False,True,luxury
Kolonnawa ,5,6,1080.0 sqft,3.5 perches,"Rs 42,000,000.00",True,True,luxury
Kolonnawa ,2,2,900.0 sqft,3.0 perches,"Rs 9,500,000.00",False,False,basic
Kolonnawa ,4,4,2000.0 sqft,6.0 perches,"Rs 40,000,000.00",True,True,luxury
Kolonnawa ,3,2,1500.0 sqft,3.0 perches,"Rs 22,500,000.00",False,False,semi luxury
Kolonnawa ,3,3,3000.0 sqft,12.8 perches,"Rs 55,000,000.00",False,False,luxury
Kolonnawa ,3,1,1000.0 sqft,6.0 perches,"Rs 17,000,000.00",False,True,semi luxury
Kolonnawa ,5,3,1500.0 sqft,5.0 perches,"Rs 19,000,000.00",False,True,semi luxury
Kolonnawa ,3,2,1200.0 sqft,3.8 perches,"Rs 10,500,000.00",False,False,basic
Kolonnawa ,3,1,1100.0 sqft,4.0 perches,"Rs 6,500,000.00",False,False,basic
Kolonnawa ,4,3,3550.0 sqft,6.8 perches,"Rs 25,800,000.00",False,False,semi luxury
Kolonnawa ,4,3,2200.0 sqft,7.0 perches,"Rs 28,500,000.00",True,True,semi luxury
Kolonnawa ,3,1,1500.0 sqft,14.7 perches,"Rs 27,000,000.00",False,False,semi luxury
Kolonnawa ,7,3,1650.0 sqft,5.5 perches,"Rs 19,500,000.00",False,False,semi luxury
Kolonnawa ,2,1,1200.0 sqft,6.5 perches,"Rs 35,000,000.00",False,False,luxury
Kolonnawa ,3,2,1633.5 sqft,4.0 perches,"Rs 20,000,000.00",False,True,semi luxury
Kolonnawa ,4,2,2450.25 sqft,3.0 perches,"Rs 20,000,000.00",False,False,semi luxury
Kolonnawa ,2,2,1110.0 sqft,1.5 perches,"Rs 3,500,000.00",False,False,basic
Kolonnawa ,2,2,1000.0 sqft,4.5 perches,"Rs 15,000,000.00",False,False,semi luxury
Kolonnawa ,5,6,1080.0 sqft,3.5 perches,"Rs 42,000,000.00",False,True,luxury
Kolonnawa ,2,1,1200.0 sqft,4.0 perches,"Rs 10,000,000.00",False,False,basic
Kolonnawa ,6,2,2200.0 sqft,7.4 perches,"Rs 35,000,000.00",False,False,luxury
Kolonnawa ,2,1,800.0 sqft,3.5 perches,"Rs 15,000,000.00",False,False,semi luxury
Kolonnawa ,3,2,1200.0 sqft,5.5 perches,"Rs 13,500,000.00",False,False,basic
Kolonnawa ,5,3,2500.0 sqft,7.0 perches,"Rs 30,000,000.00",False,False,semi luxury
Kolonnawa ,6,4,2250.0 sqft,7.5 perches,"Rs 35,000,000.00",False,False,luxury
Kolonnawa ,7,7,3000.0 sqft,7.0 perches,"Rs 44,800,000.00",False,False,luxury
Kolonnawa ,2,1,750.0 sqft,1.5 perches,"Rs 13,000,000.00",False,False,basic
Kolonnawa ,8,7,3000.0 sqft,6.25 perches,"Rs 32,500,000.00",False,False,luxury
Kolonnawa ,3,2,1500.0 sqft,3.25 perches,"Rs 18,500,000.00",False,False,semi luxury
Kolonnawa ,2,1,650.0 sqft,2.62 perches,"Rs 5,000,000.00",False,False,basic
Kolonnawa ,7,3,1550.0 sqft,5.5 perches,"Rs 19,500,000.00",False,False,semi luxury
Kolonnawa ,3,2,1950.0 sqft,6.6 perches,"Rs 12,000,000.00",False,False,basic
Kolonnawa ,8,6,3000.0 sqft,9.75 perches,"Rs 46,500,000.00",False,True,luxury
Kolonnawa ,6,3,2500.0 sqft,7.5 perches,"Rs 65,000,000.00",False,True,luxury
Kolonnawa ,2,1,900.0 sqft,4.0 perches,"Rs 10,000,000.00",False,False,basic
Kolonnawa ,3,1,1000.0 sqft,4.45 perches,"Rs 17,500,000.00",False,False,semi luxury
Kolonnawa ,4,2,1350.0 sqft,4.75 perches,"Rs 40,000,000.00",False,False,luxury
Kolonnawa ,2,1,1200.0 sqft,7.0 perches,"Rs 17,000,000.00",False,False,semi luxury
Kolonnawa ,4,2,900.0 sqft,3.0 perches,"Rs 19,000,000.00",False,False,semi luxury
Kolonnawa ,2,2,817.0 sqft,3.0 perches,"Rs 17,000,000.00",False,False,semi luxury
Kolonnawa ,10,5,9850.0 sqft,25.0 perches,"Rs 110,000,000.00",False,False,luxury
Kolonnawa ,3,1,1950.0 sqft,8.5 perches,"Rs 25,000,000.00",False,False,semi luxury
Kolonnawa ,4,4,1370.0 sqft,6.0 perches,"Rs 40,000,000.00",False,True,luxury
Kolonnawa ,2,2,1050.0 sqft,3.5 perches,"Rs 14,800,000.00",False,False,basic
Kolonnawa ,5,3,3500.0 sqft,8.5 perches,"Rs 35,000,000.00",False,False,luxury
Kolonnawa ,2,1,1000.0 sqft,7.5 perches,"Rs 16,000,000.00",False,False,semi luxury
Kolonnawa ,3,2,2500.0 sqft,6.0 perches,"Rs 22,000,000.00",False,False,semi luxury
Kolonnawa ,4,2,1500.0 sqft,12.0 perches,"Rs 19,000,000.00",False,False,semi luxury
Kolonnawa ,6,4,1949.0 sqft,7.0 perches,"Rs 35,000,000.00",True,True,luxury
Kolonnawa ,2,1,900.0 sqft,3.0 perches,"Rs 7,500,000.00",False,False,basic
Kolonnawa ,10,7,6500.0 sqft,23.5 perches,"Rs 72,000,000.00",False,True,luxury
Kolonnawa ,1,2,900.0 sqft,3.0 perches,"Rs 9,000,000.00",False,False,basic
Kolonnawa ,2,2,1000.0 sqft,4.45 perches,"Rs 16,000,000.00",False,False,semi luxury
Kolonnawa ,7,3,2300.0 sqft,5.5 perches,"Rs 19,500,000.00",False,False,semi luxury
Kolonnawa ,4,2,2250.0 sqft,3.0 perches,"Rs 19,500,000.00",False,False,semi luxury
Kolonnawa ,4,2,2500.0 sqft,7.0 perches,"Rs 43,000,000.00",False,False,luxury
Kolonnawa ,4,3,3000.0 sqft,17.0 perches,"Rs 28,000,000.00",False,False,semi luxury
Kolonnawa ,3,1,1950.0 sqft,6.7 perches,"Rs 16,500,000.00",False,False,semi luxury
Kolonnawa ,5,2,3400.0 sqft,17.5 perches,"Rs 38,000,000.00",True,False,luxury
Kolonnawa ,4,3,3000.0 sqft,12.3 perches,"Rs 25,000,000.00",False,False,semi luxury
Kolonnawa ,4,3,3200.0 sqft,8.0 perches,"Rs 37,500,000.00",False,True,luxury
Kolonnawa ,6,2,1500.0 sqft,5.0 perches,"Rs 22,000,000.00",False,False,semi luxury
Kolonnawa ,2,1,750.0 sqft,2.5 perches,"Rs 9,000,000.00",False,False,basic
Kolonnawa ,6,2,2250.0 sqft,7.4 perches,"Rs 35,000,000.00",False,False,luxury
Kolonnawa ,3,1,1000.0 sqft,6.1 perches,"Rs 16,500,000.00",False,False,semi luxury
Kolonnawa ,3,2,1500.0 sqft,8.5 perches,"Rs 52,500,000.00",False,True,luxury
Kolonnawa ,7,4,1700.0 sqft,6.3 perches,"Rs 28,000,000.00",False,False,semi luxury
Kolonnawa ,4,2,1550.0 sqft,7.0 perches,"Rs 22,500,000.00",False,True,semi luxury
Kolonnawa ,4,2,2000.0 sqft,8.0 perches,"Rs 27,000,000.00",False,True,semi luxury
Kolonnawa ,5,2,2250.0 sqft,7.5 perches,"Rs 35,000,000.00",False,False,luxury
Kolonnawa ,2,2,820.0 sqft,3.5 perches,"Rs 14,500,000.00",False,True,basic
Kolonnawa ,6,5,4356.0 sqft,10.0 perches,"Rs 45,000,000.00",False,True,luxury
Kolonnawa ,2,1,1089.0 sqft,4.0 perches,"Rs 10,500,000.00",False,False,basic
Kolonnawa ,2,2,900.0 sqft,2.5 perches,"Rs 6,500,000.00",False,False,basic
Kolonnawa ,3,2,2000.0 sqft,8.5 perches,"Rs 52,000,000.00",False,True,luxury
Kolonnawa ,4,2,1200.0 sqft,3.0 perches,"Rs 19,000,000.00",False,False,semi luxury
Kolonnawa ,4,2,1500.0 sqft,3.5 perches,"Rs 18,000,000.00",False,False,semi luxury
Kolonnawa ,4,4,2000.0 sqft,6.0 perches,"Rs 42,000,000.00",False,True,luxury
Kolonnawa ,3,2,1500.0 sqft,11.0 perches,"Rs 35,000,000.00",False,False,luxury
Kolonnawa ,6,2,2500.0 sqft,10.0 perches,"Rs 35,000,000.00",False,False,luxury
Kolonnawa ,2,1,1225.0 sqft,4.5 perches,"Rs 6,700,000.00",False,False,basic
Kolonnawa ,5,2,1700.0 sqft,9.0 perches,"Rs 27,500,000.00",False,True,semi luxury
Kolonnawa ,6,5,2500.0 sqft,6.25 perches,"Rs 45,000,000.00",False,False,luxury
Kolonnawa ,6,4,2500.0 sqft,8.0 perches,"Rs 48,000,000.00",False,False,luxury
Kolonnawa ,10,7,8500.0 sqft,23.5 perches,"Rs 82,000,000.00",False,True,luxury
Kolonnawa ,1,1,300.0 sqft,1.26 perches,"Rs 2,700,000.00",False,False,basic
Kolonnawa ,4,3,4000.0 sqft,15.5 perches,"Rs 65,000,000.00",False,False,luxury
Kolonnawa ,4,2,2000.0 sqft,6.0 perches,"Rs 20,000,000.00",False,False,semi luxury
Kolonnawa ,3,2,1800.0 sqft,4.75 perches,"Rs 28,000,000.00",False,False,semi luxury
Kolonnawa ,2,2,3250.0 sqft,13.7 perches,"Rs 35,620,000.00",False,False,luxury
Kolonnawa ,3,2,1500.0 sqft,7.0 perches,"Rs 35,000,000.00",False,True,luxury
Kolonnawa ,2,2,1000.0 sqft,7.0 perches,"Rs 17,500,000.00",False,False,semi luxury
Kolonnawa ,3,1,1000.0 sqft,8.75 perches,"Rs 23,000,000.00",False,False,semi luxury
Kolonnawa ,2,2,750.0 sqft,1.6 perches,"Rs 7,200,000.00",False,False,basic
Kolonnawa ,2,2,800.0 sqft,3.6 perches,"Rs 7,500,000.00",False,False,basic
Kolonnawa ,3,2,1500.0 sqft,3.0 perches,"Rs 22,000,000.00",False,False,semi luxury
Kolonnawa ,3,1,1000.0 sqft,6.0 perches,"Rs 17,000,000.00",False,False,semi luxury
Kolonnawa ,4,4,2000.0 sqft,6.0 perches,"Rs 40,000,000.00",True,False,luxury
Kolonnawa ,2,1,1500.0 sqft,11.0 perches,"Rs 32,000,000.00",False,False,luxury
Kolonnawa ,5,4,9700.0 sqft,33.0 perches,"Rs 60,000,000.00",False,True,luxury
Kolonnawa ,6,4,1949.0 sqft,7.0 perches,"Rs 35,000,000.00",False,True,luxury
Kolonnawa ,3,3,1500.0 sqft,3.0 perches,"Rs 18,800,000.00",False,True,semi luxury
Kolonnawa ,7,3,2460.0 sqft,7.25 perches,"Rs 37,000,000.00",False,True,luxury
Kolonnawa ,5,3,2000.0 sqft,7.0 perches,"Rs 30,000,000.00",False,False,semi luxury
Kolonnawa ,6,4,5100.0 sqft,31.0 perches,"Rs 51,500,000.00",False,False,luxury
Kolonnawa ,8,4,2000.0 sqft,6.25 perches,"Rs 32,500,000.00",False,False,luxury
Kolonnawa ,8,6,3000.0 sqft,9.72 perches,"Rs 46,500,000.00",False,False,luxury
Kolonnawa ,3,2,3000.0 sqft,11.03 perches,"Rs 95,000,000.00",False,True,luxury
Kolonnawa ,5,3,2460.0 sqft,7.25 perches,"Rs 37,000,000.00",False,True,luxury
Kolonnawa ,4,2,2200.0 sqft,20.0 perches,"Rs 45,000,000.00",False,True,luxury
Kolonnawa ,6,3,2500.0 sqft,7.5 perches,"Rs 65,000,000.00",False,False,luxury
Kolonnawa ,2,1,1000.0 sqft,4.0 perches,"Rs 10,000,000.00",False,False,basic
Kolonnawa ,2,2,2100.0 sqft,6.75 perches,"Rs 20,500,000.00",False,True,semi luxury
Kolonnawa ,5,3,3000.0 sqft,8.5 perches,"Rs 35,000,000.00",False,False,luxury
Kolonnawa ,2,1,1000.0 sqft,7.5 perches,"Rs 16,000,000.00",False,True,semi luxury
Kolonnawa ,3,2,2000.0 sqft,6.0 perches,"Rs 22,000,000.00",False,False,semi luxury
Kolonnawa ,2,2,1200.0 sqft,5.6 perches,"Rs 5,500,000.00",False,False,basic
Kolonnawa ,7,3,2500.0 sqft,5.5 perches,"Rs 19,500,000.00",False,False,semi luxury
Kolonnawa ,4,2,2250.0 sqft,3.0 perches,"Rs 19,500,000.00",True,False,semi luxury
Kolonnawa ,6,5,3000.0 sqft,7.2 perches,"Rs 51,000,000.00",False,False,luxury
Kolonnawa ,6,5,3000.0 sqft,7.0 perches,"Rs 60,000,000.00",False,True,luxury
Kolonnawa ,2,2,1000.0 sqft,2.5 perches,"Rs 6,500,000.00",False,False,basic
Kolonnawa ,3,2,2800.0 sqft,11.03 perches,"Rs 95,000,000.00",False,False,luxury
Kolonnawa ,7,4,2460.0 sqft,7.25 perches,"Rs 37,000,000.00",False,True,luxury
Kolonnawa ,4,2,2500.0 sqft,42.0 perches,"Rs 71,400,000.00",True,True,luxury
Kolonnawa ,6,2,1800.0 sqft,4.8 perches,"Rs 23,000,000.00",False,True,semi luxury
Kolonnawa ,4,1,3500.0 sqft,17.0 perches,"Rs 39,500,000.00",False,False,luxury
Kolonnawa ,6,4,2400.0 sqft,7.5 perches,"Rs 24,000,000.00",False,True,semi luxury
Kolonnawa ,4,4,3000.0 sqft,6.0 perches,"Rs 40,000,000.00",False,True,luxury
Kolonnawa ,3,1,700.0 sqft,5.0 perches,"Rs 20,000,000.00",False,False,semi luxury
Colombo 4 ,3,2,1350.0 sqft,4.0 perches,"Rs 55,000,000.00",False,True,semi luxury
Colombo 4 ,5,5,3500.0 sqft,14.0 perches,"Rs 250,000,000.00",True,True,luxury
Colombo 4 ,5,5,1000.0 sqft,10.0 perches,"Rs 225,000,000.00",False,True,luxury
Colombo 4 ,5,5,6500.0 sqft,10.0 perches,"Rs 225,000,000.00",False,True,luxury
Colombo 4 ,4,4,2900.0 sqft,12.0 perches,"Rs 43,500,000.00",True,True,semi luxury
Colombo 4 ,6,6,2178.0 sqft,7.5 perches,"Rs 120,000,000.00",True,True,luxury
Colombo 4 ,5,5,4800.0 sqft,33.0 perches,"Rs 250,000,000.00",True,True,luxury
Colombo 4 ,9,9,4500.0 sqft,16.0 perches,"Rs 350,000,000.00",True,True,luxury
Colombo 4 ,7,7,5300.0 sqft,19.6 perches,"Rs 300,000,000.00",False,True,luxury
Colombo 4 ,5,4,3244.0 sqft,14.5 perches,"Rs 225,000,000.00",True,True,luxury
Colombo 4 ,3,2,4000.0 sqft,20.79 perches,"Rs 354,000,000.00",False,True,luxury
Colombo 4 ,7,7,4400.0 sqft,19.6 perches,"Rs 300,000,000.00",True,True,luxury
Colombo 4 ,6,5,5500.0 sqft,7.85 perches,"Rs 120,000,000.00",False,True,luxury
Colombo 4 ,5,4,3500.0 sqft,13.92 perches,"Rs 195,000,000.00",True,True,luxury
Colombo 4 ,8,6,3500.0 sqft,7.85 perches,"Rs 120,000,000.00",False,True,luxury
Colombo 4 ,5,5,5000.0 sqft,10.0 perches,"Rs 140,000,000.00",False,True,luxury
Colombo 4 ,5,3,2500.0 sqft,10.75 perches,"Rs 140,000,000.00",True,True,luxury
Colombo 4 ,6,4,5172.75 sqft,19.0 perches,"Rs 380,600,000.00",True,True,luxury
Colombo 4 ,7,7,4500.0 sqft,20.0 perches,"Rs 275,000,000.00",True,True,luxury
Colombo 4 ,7,7,5300.0 sqft,20.0 perches,"Rs 275,000,000.00",True,True,luxury
Colombo 4 ,4,5,1647.0 sqft,6.4 perches,"Rs 145,000,000.00",False,True,luxury
Colombo 4 ,5,5,6500.0 sqft,10.0 perches,"Rs 225,000,000.00",True,True,luxury
Colombo 4 ,5,5,6500.0 sqft,10.0 perches,"Rs 250,000,000.00",True,True,luxury
Colombo 4 ,6,6,2178.0 sqft,8.0 perches,"Rs 110,000,000.00",False,True,luxury
Colombo 4 ,6,6,2178.0 sqft,7.5 perches,"Rs 125,000,000.00",False,True,luxury
Colombo 4 ,4,4,5000.0 sqft,20.0 perches,"Rs 395,000,000.00",False,True,luxury
Colombo 4 ,11,6,5000.0 sqft,20.0 perches,"Rs 380,000,000.00",False,True,luxury
Colombo 4 ,5,7,3500.0 sqft,12.7 perches,"Rs 200,000,000.00",False,True,luxury
Colombo 4 ,4,6,4500.0 sqft,7.8 perches,"Rs 260,000,000.00",False,True,luxury
Colombo 4 ,6,4,3500.0 sqft,50.0 perches,"Rs 485,000,000.00",True,True,luxury
Colombo 4 ,5,3,3500.0 sqft,10.75 perches,"Rs 140,000,000.00",True,True,luxury
Colombo 4 ,6,4,2850.0 sqft,7.5 perches,"Rs 120,000,000.00",False,True,luxury
Colombo 4 ,6,6,2178.0 sqft,7.2 perches,"Rs 110,000,000.00",False,True,luxury
Colombo 4 ,4,5,2647.0 sqft,6.0 perches,"Rs 145,000,000.00",False,True,luxury
Colombo 4 ,10,6,5000.0 sqft,19.27 perches,"Rs 366,130,000.00",False,True,luxury
Godagama ,3,3,1900.0 sqft,12.5 perches,"Rs 25,500,000.00",True,True,semi luxury
Godagama ,4,4,2400.0 sqft,7.0 perches,"Rs 25,000,000.00",True,True,semi luxury
Godagama ,4,2,3000.0 sqft,15.0 perches,"Rs 10,000,000.00",False,True,basic
Godagama ,4,4,2800.0 sqft,12.3 perches,"Rs 28,000,000.00",True,True,semi luxury
Godagama ,5,2,2500.0 sqft,11.0 perches,"Rs 22,000,000.00",False,False,semi luxury
Godagama ,4,3,1250.0 sqft,15.0 perches,"Rs 14,000,000.00",False,False,basic
Godagama ,2,1,1130.0 sqft,12.0 perches,"Rs 14,000,000.00",False,True,basic
Godagama ,3,3,1900.0 sqft,6.5 perches,"Rs 19,600,000.00",True,True,semi luxury
Godagama ,3,1,1300.0 sqft,20.0 perches,"Rs 15,000,000.00",False,True,semi luxury
Godagama ,2,1,1210.0 sqft,7.5 perches,"Rs 9,500,000.00",False,False,basic
Moratuwa ,3,1,1200.0 sqft,6.1 perches,"Rs 17,900,000.00",False,True,semi luxury
Moratuwa ,4,2,1800.0 sqft,6.2 perches,"Rs 12,000,000.00",False,True,basic
Moratuwa ,4,2,2250.0 sqft,6.5 perches,"Rs 12,500,000.00",False,True,basic
Moratuwa ,3,1,2000.0 sqft,10.0 perches,"Rs 28,500,000.00",False,True,semi luxury
Moratuwa ,2,1,1210.0 sqft,7.02 perches,"Rs 6,800,000.00",False,False,basic
Moratuwa ,4,4,2000.0 sqft,7.1 perches,"Rs 30,000,000.00",False,True,semi luxury
Moratuwa ,4,2,2100.0 sqft,6.5 perches,"Rs 13,000,000.00",False,False,basic
Moratuwa ,4,2,2140.0 sqft,20.0 perches,"Rs 46,000,000.00",False,True,luxury
Moratuwa ,4,3,3572.0 sqft,7.2 perches,"Rs 36,500,000.00",True,True,luxury
Moratuwa ,11,9,5700.0 sqft,15.0 perches,"Rs 32,500,000.00",False,True,luxury
Moratuwa ,4,3,2100.0 sqft,10.05 perches,"Rs 21,000,000.00",False,False,semi luxury
Moratuwa ,3,3,3000.0 sqft,17.0 perches,"Rs 20,400,000.00",False,False,semi luxury
Moratuwa ,5,4,2900.0 sqft,10.0 perches,"Rs 41,000,000.00",False,False,luxury
Moratuwa ,5,4,2400.0 sqft,8.0 perches,"Rs 47,000,000.00",False,True,luxury
Moratuwa ,6,5,7500.0 sqft,33.0 perches,"Rs 200,000,000.00",True,True,luxury
Moratuwa ,3,3,2296.0 sqft,7.0 perches,"Rs 26,500,000.00",True,True,semi luxury
Moratuwa ,3,1,1700.0 sqft,17.87 perches,"Rs 38,000,000.00",True,True,luxury
Moratuwa ,4,2,2230.0 sqft,10.0 perches,"Rs 22,000,000.00",False,True,semi luxury
Moratuwa ,4,2,1796.0 sqft,15.7 perches,"Rs 17,500,000.00",True,True,semi luxury
Moratuwa ,5,3,3000.0 sqft,28.0 perches,"Rs 35,000,000.00",False,True,luxury
Moratuwa ,4,2,2500.0 sqft,15.25 perches,"Rs 60,000,000.00",False,True,luxury
Moratuwa ,4,3,3600.0 sqft,19.8 perches,"Rs 79,000,000.00",True,True,luxury
Moratuwa ,5,5,4500.0 sqft,117.0 perches,"Rs 160,000,000.00",False,False,luxury
Moratuwa ,3,2,1507.0 sqft,10.0 perches,"Rs 30,000,000.00",False,True,semi luxury
Moratuwa ,4,3,2600.0 sqft,10.0 perches,"Rs 29,500,000.00",True,True,semi luxury
Moratuwa ,4,2,2500.0 sqft,7.8 perches,"Rs 26,500,000.00",False,True,semi luxury
Moratuwa ,9,3,4500.0 sqft,25.4 perches,"Rs 53,000,000.00",False,False,luxury
Moratuwa ,2,2,1500.0 sqft,11.9 perches,"Rs 13,000,000.00",False,True,basic
Moratuwa ,4,3,2588.0 sqft,10.2 perches,"Rs 23,000,000.00",False,True,semi luxury
Moratuwa ,3,3,2800.0 sqft,7.6 perches,"Rs 38,000,000.00",True,True,luxury
Moratuwa ,2,1,1085.0 sqft,7.0 perches,"Rs 7,800,000.00",False,False,basic
Moratuwa ,1,1,1005.0 sqft,12.7 perches,"Rs 6,500,000.00",False,False,basic
Moratuwa ,4,2,1880.0 sqft,6.2 perches,"Rs 12,000,000.00",False,True,basic
Moratuwa ,4,3,1728.0 sqft,7.1 perches,"Rs 27,500,000.00",True,True,semi luxury
